GERACAO INDIVIDUO VAR_U VAR_V VAR_W VAR_X VAR_Y VAR_Z AVALIACAO
0 269 26,3767 90,9087 4,5464 0,8422 126,1327 3,8135 51,0381 Populacao_Inicial_SA
0 270 74,8010 94,3352 13,0306 1,9084 33,7354 4,6385 50,6496 Populacao_Inicial_SA
0 271 69,7511 67,0710 0,8087 1,0532 32,6340 4,0929 46,2229 Populacao_Inicial_SA
0 272 22,2798 53,2015 8,4637 0,8451 134,3393 4,0263 51,4163 Populacao_Inicial_SA
0 273 23,3324 50,1630 8,8969 1,6042 137,1300 4,5231 51,3186 Populacao_Inicial_SA
0 274 35,2617 88,6911 10,3363 1,1894 122,6764 4,4417 49,0372 Populacao_Inicial_SA
0 275 28,0012 58,9517 5,5032 1,2359 114,0664 4,4587 45,3252 Populacao_Inicial_SA
0 276 22,1288 89,5751 13,6485 0,7983 135,3570 3,8050 53,8454 Populacao_Inicial_SA
0 277 24,7337 27,0944 8,4925 1,2481 137,1172 3,9158 40,5176 Populacao_Inicial_SA
0 278 28,7516 76,7825 12,2544 0,7876 131,3887 4,7588 56,9267 Populacao_Inicial_SA
0 279 25,6208 92,9211 10,3446 1,5298 121,2617 4,2773 51,2579 Populacao_Inicial_SA
0 280 25,1033 33,0841 4,7210 2,1933 121,9763 3,7472 40,6667 Populacao_Inicial_SA
0 281 75,8230 68,7525 1,6055 1,4681 35,9578 4,5309 52,2901 Populacao_Inicial_SA
0 282 22,2751 86,8383 8,1630 1,9928 137,8849 3,7512 51,5615 Populacao_Inicial_SA
0 283 75,9661 78,6446 2,4291 0,8539 30,8430 3,9039 54,8247 Populacao_Inicial_SA
0 284 27,3027 73,7825 10,8958 1,4878 131,0235 3,6134 45,1826 Populacao_Inicial_SA
0 285 68,7156 81,0938 6,5747 1,1392 61,7071 4,6499 42,6744 Populacao_Inicial_SA
0 286 24,4825 29,0262 0,8237 0,9219 131,1807 3,8492 53,5449 Populacao_Inicial_SA
0 287 22,0779 46,4710 11,4721 1,5968 137,8636 4,5251 45,7969 Populacao_Inicial_SA
0 288 77,9105 92,2994 8,9481 1,2279 41,1602 4,3215 54,0295 Populacao_Inicial_SA
0 289 24,3354 61,4219 1,4944 1,2003 129,6426 2,9075 45,0431 Populacao_Inicial_SA
0 290 26,8743 88,1163 3,4175 1,7346 130,7746 4,5104 50,6159 Populacao_Inicial_SA
0 291 22,7392 88,1990 13,9135 0,8738 137,2868 3,3562 46,0645 Populacao_Inicial_SA
0 292 73,9035 84,3428 12,4905 1,7435 38,9555 4,6900 47,7715 Populacao_Inicial_SA
0 293 26,4737 86,4548 1,0489 1,7629 143,6394 4,5916 55,6873 Populacao_Inicial_SA
0 294 24,5999 81,3858 7,9358 0,9325 127,8999 4,2808 56,1979 Populacao_Inicial_SA
0 295 23,7871 38,2084 1,7502 1,7638 126,1140 4,1234 50,1469 Populacao_Inicial_SA
0 296 75,5182 74,2397 6,8355 0,6528 33,7411 4,4842 56,5233 Populacao_Inicial_SA
0 297 29,2988 79,1206 8,9836 0,7639 134,7081 4,3184 56,4160 Populacao_Inicial_SA
0 298 27,9636 36,4462 1,1677 1,1735 141,5335 4,6324 60,9995 Populacao_Inicial_SA
0 299 25,1939 28,7149 7,1580 1,8224 144,1578 4,2532 46,2796 Populacao_Inicial_SA
0 300 22,1168 40,0346 2,8461 2,9524 142,2010 4,4266 53,0731 Populacao_Inicial_SA
0 301 27,2591 84,0640 6,0374 0,9660 125,3550 3,6973 48,7275 Populacao_Inicial_SA
0 302 22,2895 91,7758 12,9485 0,9312 107,4038 4,5342 50,6257 Populacao_Inicial_SA
0 303 69,8928 82,1745 8,8348 1,2317 42,6224 3,9974 44,4610 Populacao_Inicial_SA
0 304 75,8482 73,7961 10,6950 0,9920 39,8348 4,7257 51,3100 Populacao_Inicial_SA
0 305 34,0310 95,4930 2,1843 0,5515 140,3039 4,7946 58,7940 Populacao_Inicial_SA
0 306 35,7907 83,4765 6,1401 0,7202 142,8760 4,2452 53,8979 Populacao_Inicial_SA
0 307 30,1933 76,8575 9,8678 2,0475 144,1427 4,5141 52,0840 Populacao_Inicial_SA
0 308 22,6323 40,7948 5,0125 2,0364 142,0934 4,2870 54,3285 Populacao_Inicial_SA
0 309 30,7949 63,0191 11,2957 0,5386 121,4775 4,0732 44,8251 Populacao_Inicial_SA
0 310 26,7878 73,7331 2,9148 0,9164 140,3139 3,3534 53,2352 Populacao_Inicial_SA
0 311 25,5098 81,7306 2,4274 0,9328 143,8956 4,5992 67,8553 Populacao_Inicial_SA
0 312 72,2328 82,1218 10,3221 0,9825 43,7009 4,6157 50,0589 Populacao_Inicial_SA
0 313 28,7563 31,8729 2,3269 0,5462 127,4459 4,4530 51,4770 Populacao_Inicial_SA
0 314 76,5589 94,4797 10,7255 1,6056 36,2029 3,6819 46,9279 Populacao_Inicial_SA
0 315 23,2662 60,7276 0,8118 0,7939 127,3711 4,0631 56,6870 Populacao_Inicial_SA
0 316 22,8438 56,8113 2,2698 1,0912 124,6217 3,6070 49,6909 Populacao_Inicial_SA
0 317 27,7685 56,0211 1,6504 0,6597 131,8106 4,6024 59,2286 Populacao_Inicial_SA
0 318 71,0010 90,6893 7,9761 2,0735 34,4769 4,6197 47,1727 Populacao_Inicial_SA
0 319 27,6362 63,0159 11,9119 1,3083 144,4254 4,6650 53,1032 Populacao_Inicial_SA
0 320 38,1212 86,1026 1,2891 0,6310 129,4055 4,6537 47,1715 Populacao_Inicial_SA
0 321 22,4559 66,5194 10,9582 2,2242 140,8082 4,4626 52,5809 Populacao_Inicial_SA
0 322 30,6997 82,8925 13,2308 1,0151 119,5190 4,6162 51,6232 Populacao_Inicial_SA
0 323 23,3209 84,3986 6,5704 1,6694 134,5345 4,0789 54,4056 Populacao_Inicial_SA
0 324 34,6529 58,6490 4,8228 0,6458 133,9122 3,9078 48,0491 Populacao_Inicial_SA
0 325 42,8558 93,2580 12,0458 0,6152 122,7248 4,3128 46,1027 Populacao_Inicial_SA
0 326 24,3519 88,1493 9,0761 2,7995 121,7122 4,6672 45,1499 Populacao_Inicial_SA
0 327 26,6255 21,9101 2,9469 0,9834 132,3810 4,5205 52,0684 Populacao_Inicial_SA
0 328 29,9270 83,9048 11,2918 0,5155 136,3592 3,7988 51,1438 Populacao_Inicial_SA
0 329 26,3567 65,7372 10,0087 0,9936 144,2797 3,7272 50,3965 Populacao_Inicial_SA
0 330 75,5527 89,7409 7,9137 2,3951 37,9985 4,6397 47,2662 Populacao_Inicial_SA
0 331 75,4534 86,8490 1,5649 0,9412 38,9033 4,0210 51,7170 Populacao_Inicial_SA
0 332 30,9794 74,3661 3,0136 0,9233 136,5513 4,6026 57,3757 Populacao_Inicial_SA
0 333 22,9860 65,1247 4,1252 1,6524 136,1533 2,8634 44,1976 Populacao_Inicial_SA
0 334 22,6039 29,0672 2,8601 0,5099 142,4754 4,7207 66,3780 Populacao_Inicial_SA
0 335 22,3911 56,1287 4,3396 0,8769 134,9824 3,6030 54,4824 Populacao_Inicial_SA
0 336 22,7445 76,0962 1,4848 2,3536 140,0127 4,0908 49,7569 Populacao_Inicial_SA
0 337 23,3052 92,6980 3,5145 1,1333 126,5299 4,3332 54,3866 Populacao_Inicial_SA
0 338 74,0828 84,9155 2,2376 0,5113 33,5483 3,4683 49,5024 Populacao_Inicial_SA
0 339 24,0925 74,4490 9,8690 2,2803 140,3646 4,4883 53,7284 Populacao_Inicial_SA
0 340 24,9858 50,4195 2,9463 2,5870 128,9863 4,5231 47,5456 Populacao_Inicial_SA
0 341 28,8711 73,0993 1,5672 1,5287 138,1979 4,4421 54,4127 Populacao_Inicial_SA
0 342 23,2082 40,5313 1,3418 2,2320 118,2885 3,4756 40,4623 Populacao_Inicial_SA
0 343 24,8738 76,5871 13,8686 1,4591 143,9002 4,5383 57,1537 Populacao_Inicial_SA
0 344 23,8285 87,9998 9,0563 0,5649 143,5839 4,4501 69,9673 Populacao_Inicial_SA
0 345 38,5885 53,5288 6,9288 0,6407 143,6569 4,7279 49,5936 Populacao_Inicial_SA
0 346 24,6128 83,0497 11,1904 0,7077 104,9482 4,7362 48,4579 Populacao_Inicial_SA
0 347 77,4143 95,1784 1,6427 2,3612 30,3440 4,3649 49,5234 Populacao_Inicial_SA
0 348 39,4117 81,5812 2,7361 0,7388 138,9981 3,7807 44,4552 Populacao_Inicial_SA
0 349 75,6348 90,8575 5,7346 1,2340 33,5638 4,4845 56,6906 Populacao_Inicial_SA
0 350 25,5902 54,5776 6,9540 1,0499 132,3327 3,8064 49,2385 Populacao_Inicial_SA
0 351 27,1389 51,8346 2,3391 2,7085 126,2275 4,5732 44,2064 Populacao_Inicial_SA
0 352 22,8842 80,8139 8,0055 0,8303 134,1973 3,7500 55,3814 Populacao_Inicial_SA
0 353 24,5331 28,6561 6,9126 0,8040 137,6754 4,3457 48,0167 Populacao_Inicial_SA
0 354 29,1337 36,7568 1,1245 1,3727 142,8186 3,9612 53,7547 Populacao_Inicial_SA
0 355 77,2639 86,3908 10,6850 1,9851 43,1362 4,0286 44,5303 Populacao_Inicial_SA
0 356 28,3104 93,6543 8,7880 1,9924 138,6116 4,6733 55,8008 Populacao_Inicial_SA
0 357 66,1249 72,8893 12,0757 0,6515 42,8186 4,7624 45,2624 Populacao_Inicial_SA
0 358 25,0619 89,3220 10,1083 0,9651 126,8593 4,7298 60,5920 Populacao_Inicial_SA
0 359 74,9879 94,1262 9,7069 0,9084 34,8495 3,4686 47,5609 Populacao_Inicial_SA
0 360 26,3087 49,0142 0,5359 0,7989 129,4885 4,7868 59,8726 Populacao_Inicial_SA
0 361 27,8686 58,0097 1,6527 2,2683 138,6440 4,5399 51,1064 Populacao_Inicial_SA
0 362 26,5270 49,4842 3,7576 2,2442 132,3124 4,6705 50,2692 Populacao_Inicial_SA
0 363 23,3257 66,1535 0,4811 1,0813 144,8151 3,3237 58,6720 Populacao_Inicial_SA
0 364 23,2445 96,7506 9,2105 1,2880 141,5336 4,6389 68,3863 Populacao_Inicial_SA
0 365 74,0891 81,3189 5,9139 0,5591 42,6205 4,1617 51,8028 Populacao_Inicial_SA
0 366 33,0683 80,8548 2,6505 1,4912 136,5243 4,4629 49,8537 Populacao_Inicial_SA
0 367 67,9419 86,6229 3,4111 0,8772 37,8262 3,4636 40,8427 Populacao_Inicial_SA
0 368 25,8041 43,3215 2,2210 2,1426 133,9238 4,2033 50,4521 Populacao_Inicial_SA
0 369 72,5272 71,6367 7,0025 0,8183 34,7101 4,3956 51,2100 Populacao_Inicial_SA
0 370 23,1970 85,8019 10,9555 1,2950 123,5139 4,4044 54,6310 Populacao_Inicial_SA
0 371 40,1940 92,0712 4,6317 1,3729 131,2494 4,6469 44,2446 Populacao_Inicial_SA
0 372 68,8431 94,2414 6,5607 1,6441 30,8064 4,7563 49,3499 Populacao_Inicial_SA
0 373 33,1032 83,0079 7,2573 1,0889 137,0144 4,2479 52,7688 Populacao_Inicial_SA
0 374 29,6985 64,7878 10,3123 1,4770 132,1191 4,7935 51,0480 Populacao_Inicial_SA
0 375 24,9956 39,6958 2,9868 2,8159 143,9484 4,5742 52,5452 Populacao_Inicial_SA
0 376 31,3657 76,7852 2,9359 1,2014 135,8039 4,6634 54,8845 Populacao_Inicial_SA
0 377 25,3344 73,5847 4,4961 0,7589 144,4695 2,8248 49,4629 Populacao_Inicial_SA
0 378 23,4299 40,7150 1,9690 1,8640 143,2803 4,5025 61,5604 Populacao_Inicial_SA
0 379 29,9559 89,7588 7,3208 1,1020 123,6491 4,2576 50,6420 Populacao_Inicial_SA
0 380 74,2222 88,6314 12,9678 0,8802 47,4396 4,6577 51,2696 Populacao_Inicial_SA
0 381 27,0817 41,8554 2,1885 2,2133 142,9047 4,3786 53,5178 Populacao_Inicial_SA
0 382 24,6747 28,5591 1,1776 1,7995 126,4641 3,9281 48,1007 Populacao_Inicial_SA
0 383 68,1459 92,0673 10,0729 1,0422 52,9610 4,4678 45,9551 Populacao_Inicial_SA
0 384 27,2816 89,5933 8,0721 2,0345 143,8046 4,3358 54,8659 Populacao_Inicial_SA
0 385 34,1758 83,3704 4,4466 1,0094 134,7012 4,3187 51,4840 Populacao_Inicial_SA
0 386 24,6383 31,5308 5,7668 0,5731 134,1082 4,7972 53,0933 Populacao_Inicial_SA
0 387 24,6496 82,3098 9,9807 3,1672 140,6532 3,9666 44,7942 Populacao_Inicial_SA
0 388 25,3185 77,1554 5,9611 1,9434 131,2328 3,1585 42,3830 Populacao_Inicial_SA
0 389 33,4160 93,2162 9,7041 0,5506 133,0189 4,1297 53,6835 Populacao_Inicial_SA
0 390 23,8478 21,2771 2,4723 0,5831 144,8242 3,1047 48,8873 Populacao_Inicial_SA
0 391 25,7050 71,1559 11,8292 1,9185 141,3449 4,1519 50,3954 Populacao_Inicial_SA
0 392 73,8403 72,3038 3,5128 0,7875 42,5294 4,2540 50,4705 Populacao_Inicial_SA
0 393 34,1249 44,3758 2,2617 1,0637 111,0163 4,5490 40,8228 Populacao_Inicial_SA
0 394 22,5655 51,3523 2,0166 1,2637 143,4227 2,9972 51,5950 Populacao_Inicial_SA
0 395 22,4087 69,7766 5,0191 3,1414 141,2034 4,2671 45,9948 Populacao_Inicial_SA
0 396 26,6024 42,8960 2,2495 1,6925 142,1053 3,5957 50,4824 Populacao_Inicial_SA
0 397 29,0162 56,5110 1,0550 0,9337 120,0796 4,3389 48,5157 Populacao_Inicial_SA
0 398 23,9003 82,5370 12,0384 0,9887 120,5833 4,0917 50,2091 Populacao_Inicial_SA
0 399 27,1883 32,8359 0,9787 1,7490 125,5161 4,1369 47,6775 Populacao_Inicial_SA
0 400 22,8115 47,2625 4,3840 0,5890 138,0608 4,2688 61,0342 Populacao_Inicial_SA
1 1 37,0000 53,0000 5,0000 1,2000 144,2000 4,6000 48,9957
1 2 28,0000 52,0000 6,0000 1,8000 128,8000 2,4000 33,0788
1 3 26,0000 57,0000 0,6000 1,0000 119,2000 4,0000 47,9725
1 4 29,0000 55,0000 7,4000 1,0000 132,8000 4,0000 48,6493
1 5 24,0000 94,2000 2,0000 0,5000 141,0000 4,8000 73,5560
1 6 23,0000 40,8000 10,0000 2,6000 127,0000 4,8000 42,0356
1 7 22,0000 68,8000 4,4000 1,0000 135,2000 4,0000 59,2483
1 8 34,8000 57,2000 5,6000 1,0000 131,8000 4,0000 46,1410
1 9 77,2000 54,2000 2,0000 1,0000 30,2000 4,0000 53,2489
1 10 29,8000 94,8000 10,0000 2,0000 136,8000 4,0000 49,2706
1 11 74,0000 97,0000 2,0000 1,0000 34,8000 4,8000 57,3475
1 12 26,0000 56,4000 7,0000 1,0000 144,2000 4,2000 56,8366
1 13 22,8000 80,8000 7,2000 1,0000 136,4000 4,8000 66,3480
1 14 72,2000 83,2000 3,8000 2,0000 32,6000 3,4000 39,8971
1 15 22,0000 57,0000 11,0000 1,0000 125,0000 4,0000 45,2411
1 16 35,8000 63,0000 2,0000 1,0000 121,0000 4,0000 42,7077
1 17 27,0000 93,6000 10,4000 1,0000 142,0000 4,8000 68,3701
1 18 26,0000 72,4000 5,6000 2,0000 138,0000 4,0000 50,5187
1 19 25,0000 28,8000 2,2000 0,8000 138,0000 4,0000 56,0425
1 20 26,0000 68,2000 6,8000 2,2000 136,0000 4,0000 48,1708
1 21 28,0000 96,6000 10,2000 1,0000 31,0000 4,0000 1,2049
1 22 77,0000 60,4000 10,8000 1,0000 115,0000 4,0000 21,3613
1 23 22,0000 93,2000 4,8000 2,0000 145,0000 4,8000 61,4641
1 24 48,6000 66,8000 12,2000 2,0000 136,0000 4,2000 32,4482
1 25 29,2000 22,2000 2,0000 2,6000 139,0000 3,0000 34,9886
1 26 26,8000 57,8000 3,0000 0,5000 134,0000 4,8000 62,8910
1 27 76,0000 96,0000 12,0000 1,2000 38,4000 3,4000 44,5499
1 28 74,0000 84,0000 3,0000 1,8000 32,6000 4,8000 52,3318
1 29 74,0000 38,8000 0,4000 1,0000 35,0000 1,8000 23,4108
1 30 71,0000 76,2000 1,0000 1,0000 34,0000 4,8000 52,4083
1 31 73,2000 92,2000 5,0000 1,0000 49,4000 4,0000 46,2879
1 32 22,0000 56,8000 13,0000 1,0000 106,6000 4,8000 41,0114
1 33 23,0000 96,0000 5,0000 1,4000 140,0000 4,8000 65,2473
1 34 41,0000 72,0000 5,0000 2,6000 128,0000 4,2000 34,5428
1 35 25,0000 80,0000 0,8000 1,0000 130,0000 4,8000 58,6369
1 36 24,0000 42,0000 12,2000 1,0000 136,0000 4,0000 38,9056
1 37 22,8000 38,4000 1,0000 1,0000 137,4000 3,0000 50,0352
1 38 78,0000 92,6000 1,0000 1,0000 34,6000 3,0000 44,9941
1 39 22,0000 91,2000 5,2000 1,0000 145,0000 4,8000 74,4804
1 40 35,8000 43,8000 1,8000 1,0000 130,2000 4,8000 48,2548
1 41 30,2000 94,0000 0,4000 2,6000 136,4000 4,8000 36,7173
1 42 75,8000 55,0000 14,6000 0,5000 37,6000 4,8000 39,4026
1 43 24,4000 80,6000 5,6000 1,0000 135,0000 4,0000 57,6152
1 44 33,6000 89,4000 3,4000 1,0000 130,0000 4,0000 47,5512
1 45 31,4000 74,8000 10,0000 1,0000 115,4000 2,4000 30,3207
1 46 22,0000 46,2000 1,0000 1,0000 145,0000 4,6000 73,0821
1 47 27,6000 42,8000 7,0000 2,0000 135,0000 4,8000 48,2698
1 48 34,4000 78,2000 3,0000 1,0000 135,0000 4,8000 53,4917
1 49 76,0000 75,0000 2,0000 1,0000 30,0000 4,0000 54,8993
1 50 28,0000 79,0000 12,0000 1,0000 133,4000 4,0000 50,8897
1 51 66,2000 87,0000 14,6000 1,0000 30,0000 3,4000 38,5241
1 52 22,8000 75,0000 13,0000 1,0000 134,0000 4,8000 59,4748
1 53 31,4000 80,0000 12,0000 2,0000 130,0000 4,0000 44,9788
1 54 22,0000 70,0000 4,0000 1,0000 119,0000 4,8000 53,8890
1 55 74,4000 82,2000 6,0000 1,0000 30,0000 4,0000 52,8615
1 56 37,6000 79,8000 2,0000 1,0000 145,0000 4,0000 47,9007
1 57 75,0000 91,0000 1,0000 1,0000 35,0000 4,8000 58,2887
1 58 74,0000 39,0000 9,0000 1,0000 39,0000 1,8000 22,0985
1 59 67,0000 91,0000 6,8000 0,5000 38,2000 4,0000 46,1021
1 60 27,0000 79,0000 10,2000 2,6000 119,8000 4,0000 41,7758
1 61 22,4000 85,4000 7,4000 1,0000 142,0000 2,8000 46,6148
1 62 34,6000 62,6000 0,6000 1,0000 143,0000 4,2000 52,5577
1 63 22,0000 66,4000 14,2000 1,0000 121,0000 3,4000 37,7596
1 64 75,2000 84,6000 0,8000 1,0000 33,0000 4,8000 59,4096
1 65 77,2000 26,8000 6,4000 2,0000 50,2000 4,0000 28,0441
1 66 26,8000 76,2000 0,6000 1,0000 132,8000 4,0000 54,6866
1 67 35,8000 94,0000 8,0000 1,0000 139,0000 4,0000 49,8676
1 68 22,0000 90,0000 5,0000 1,0000 137,0000 4,0000 61,2105
1 69 25,0000 74,0000 4,6000 1,0000 145,0000 4,6000 67,5690
1 70 33,0000 83,0000 6,4000 1,0000 134,4000 2,4000 34,2474
1 71 67,8000 46,6000 14,6000 2,6000 33,0000 4,8000 27,9148
1 72 24,2000 88,4000 1,2000 0,5000 137,0000 3,4000 58,0486
1 73 23,0000 94,0000 10,4000 0,5000 145,0000 4,0000 65,8180
1 74 22,0000 93,0000 0,6000 2,6000 107,4000 4,0000 26,9863
1 75 34,4000 97,0000 8,0000 2,2000 114,8000 4,0000 38,6262
1 76 76,6000 77,2000 10,0000 0,8000 46,2000 4,8000 52,8907
1 77 23,0000 76,0000 0,8000 1,0000 135,0000 1,8000 36,8269
1 78 30,0000 93,0000 10,2000 1,0000 137,0000 4,8000 62,8358
1 79 24,8000 80,2000 6,6000 1,0000 143,0000 4,8000 68,3991
1 80 28,2000 38,8000 13,4000 2,0000 144,0000 3,4000 30,2407
1 81 36,6000 87,6000 12,2000 1,0000 144,0000 4,0000 48,6244
1 82 22,4000 92,4000 10,8000 1,0000 124,0000 4,0000 53,5464
1 83 22,0000 93,0000 3,0000 1,0000 128,0000 4,8000 59,8548
1 84 37,8000 81,0000 8,0000 1,0000 128,0000 4,2000 46,6133
1 85 25,0000 67,8000 2,8000 2,6000 134,0000 4,0000 44,8750
1 86 25,0000 51,2000 6,2000 1,4000 133,0000 4,0000 50,1934
1 87 25,4000 81,0000 14,0000 2,0000 144,0000 4,8000 58,6715
1 88 26,6000 68,0000 2,0000 2,0000 143,0000 4,8000 57,1544
1 89 24,0000 29,0000 1,0000 1,0000 131,0000 4,2000 56,3385
1 90 23,0000 69,0000 10,0000 3,0000 132,0000 4,8000 47,6168
1 91 32,0000 43,0000 3,0000 1,0000 139,0000 1,0000 17,7103
1 92 28,0000 22,0000 2,0000 1,0000 143,0000 4,8000 59,7191
1 93 72,4000 43,0000 14,6000 2,6000 30,0000 4,8000 26,8433
1 94 27,6000 75,0000 0,4000 0,5000 138,8000 4,8000 67,2906
1 95 22,8000 39,0000 7,4000 1,0000 124,6000 1,8000 26,6181
1 96 75,2000 86,0000 2,6000 1,0000 35,4000 4,8000 58,6476
1 97 22,8000 39,4000 8,2000 1,0000 131,0000 1,0000 16,5810
1 98 74,2000 80,6000 0,8000 1,0000 38,0000 4,8000 55,4826
1 99 34,2000 83,0000 14,6000 1,0000 125,2000 4,8000 52,7507
1 100 40,8000 79,0000 14,0000 1,0000 138,8000 4,8000 49,1771
1 101 29,4000 86,8000 2,0000 1,0000 112,6000 4,0000 41,0846
1 102 74,6000 74,2000 7,0000 1,0000 38,4000 4,8000 54,0063
1 103 37,8000 62,0000 13,4000 1,0000 126,0000 4,0000 40,1482
1 104 24,2000 91,0000 6,6000 1,0000 107,0000 4,0000 42,4921
1 105 35,0000 79,0000 6,0000 1,0000 127,6000 4,0000 46,7136
1 106 31,0000 95,0000 2,0000 1,0000 133,4000 4,0000 49,9125
1 107 76,2000 80,8000 12,4000 2,0000 41,6000 4,8000 45,9661
1 108 22,8000 84,2000 13,6000 2,0000 141,4000 4,8000 61,5249
1 109 31,0000 86,2000 3,0000 1,0000 136,0000 4,8000 57,4951
1 110 26,0000 25,8000 1,0000 2,0000 142,0000 4,2000 55,4385
1 111 22,0000 53,0000 6,4000 1,0000 128,4000 4,2000 52,8338
1 112 24,0000 90,0000 8,6000 1,0000 133,6000 4,8000 65,5239
1 113 74,0000 80,2000 1,0000 1,0000 37,2000 4,8000 55,6020
1 114 72,0000 76,8000 4,0000 1,0000 33,8000 4,8000 54,1313
1 115 78,0000 86,0000 2,0000 1,0000 30,6000 4,0000 57,8579
1 116 24,8000 79,0000 6,0000 1,0000 133,4000 4,0000 56,2598
1 117 22,0000 92,6000 0,4000 2,0000 138,8000 4,0000 48,5204
1 118 30,4000 81,4000 5,8000 1,0000 125,2000 3,0000 40,5934
1 119 28,0000 83,0000 4,0000 2,0000 135,8000 4,8000 51,9661
1 120 34,0000 94,0000 9,0000 1,0000 138,2000 4,2000 53,4586
1 121 50,6000 79,6000 2,2000 1,0000 143,4000 4,0000 30,4523
1 122 22,0000 25,4000 10,8000 1,0000 104,6000 4,8000 29,8566
1 123 76,0000 93,2000 1,6000 2,2000 145,0000 4,0000 6,8281
1 124 24,0000 41,8000 7,4000 0,8000 33,6000 4,0000 0,2328
1 125 27,0000 52,8000 2,0000 1,0000 138,8000 2,4000 40,9112
1 126 35,0000 78,2000 1,0000 1,0000 141,2000 4,6000 53,3412
1 127 22,0000 88,8000 5,6000 1,0000 132,0000 4,0000 58,1367
1 128 37,8000 64,2000 12,4000 3,0000 134,0000 4,0000 33,3270
1 129 25,0000 29,2000 1,0000 1,0000 126,0000 4,0000 50,9815
1 130 26,0000 45,8000 1,0000 2,0000 124,0000 4,0000 45,9703
1 131 22,0000 59,0000 8,6000 1,0000 139,0000 4,8000 60,5997
1 132 49,6000 43,0000 2,4000 1,0000 138,0000 3,4000 27,8055
1 133 78,0000 92,0000 9,0000 1,0000 41,6000 4,0000 52,3134
1 134 30,0000 66,0000 1,0000 1,0000 143,4000 4,0000 57,1402
1 135 23,8000 33,0000 1,0000 2,0000 126,0000 4,0000 48,6483
1 136 28,2000 33,0000 5,0000 2,0000 122,0000 4,0000 40,7797
1 137 30,0000 62,2000 0,8000 2,0000 142,0000 3,4000 44,1891
1 138 22,0000 57,8000 10,2000 1,0000 142,0000 4,8000 58,4172
1 139 22,8000 84,8000 5,0000 1,0000 142,8000 2,4000 43,4868
1 140 74,2000 80,2000 2,0000 1,0000 33,2000 4,6000 56,4422
1 141 22,0000 59,0000 11,0000 1,0000 139,0000 4,8000 56,3542
1 142 50,6000 89,0000 2,0000 1,0000 127,0000 4,8000 32,9759
1 143 24,0000 90,0000 1,0000 1,8000 117,0000 4,2000 39,7465
1 144 24,0000 46,0000 5,0000 1,2000 116,0000 4,8000 47,7034
1 145 74,0000 58,0000 2,0000 1,0000 36,6000 4,8000 53,3735
1 146 76,0000 69,0000 2,0000 1,0000 30,4000 4,8000 60,3929
1 147 22,0000 72,2000 3,0000 0,8000 142,0000 3,0000 54,8559
1 148 50,6000 22,8000 0,4000 2,2000 140,0000 3,0000 17,3068
1 149 35,0000 97,0000 0,4000 1,0000 124,4000 4,0000 40,6764
1 150 26,0000 27,8000 2,6000 1,0000 133,6000 4,0000 51,5351
1 151 25,0000 96,0000 0,4000 0,8000 129,6000 4,8000 57,3243
1 152 24,0000 86,0000 14,6000 2,2000 112,4000 4,2000 44,8603
1 153 22,0000 72,6000 6,0000 2,2000 135,0000 4,8000 55,6583
1 154 26,8000 34,4000 8,0000 0,8000 130,0000 4,2000 43,7441
1 155 24,8000 94,0000 0,8000 2,0000 138,4000 4,0000 46,4125
1 156 78,0000 77,0000 8,2000 1,0000 43,6000 4,0000 49,2980
1 157 25,0000 80,8000 1,2000 2,6000 136,8000 4,8000 45,6529
1 158 24,0000 64,2000 14,6000 0,5000 144,2000 4,8000 53,8672
1 159 22,0000 81,0000 14,2000 2,0000 144,0000 4,0000 53,1832
1 160 78,0000 86,0000 10,8000 1,0000 43,0000 4,0000 49,7396
1 161 24,0000 65,0000 4,0000 1,0000 137,0000 1,8000 33,6975
1 162 29,0000 66,0000 2,0000 1,0000 145,0000 4,8000 64,8000
1 163 74,0000 74,0000 7,0000 1,0000 34,6000 4,0000 49,4371
1 164 30,0000 76,0000 1,0000 1,0000 137,4000 4,8000 58,9140
1 165 73,2000 94,0000 14,6000 2,0000 30,6000 3,4000 40,0399
1 166 22,0000 75,0000 0,4000 1,0000 132,4000 4,8000 63,9312
1 167 22,4000 65,0000 4,4000 0,5000 135,0000 4,6000 66,2686
1 168 32,6000 63,0000 5,6000 2,6000 136,0000 2,4000 29,2671
1 169 71,0000 37,8000 6,4000 1,0000 48,8000 4,8000 38,9880
1 170 31,0000 81,2000 2,6000 1,0000 132,2000 4,8000 55,3786
1 171 36,4000 55,0000 0,4000 1,0000 134,2000 4,0000 45,9679
1 172 29,6000 86,0000 12,6000 1,0000 136,8000 4,0000 52,1181
1 173 23,0000 68,4000 10,0000 1,0000 125,2000 4,2000 51,0376
1 174 24,0000 90,6000 2,0000 1,0000 129,8000 4,8000 58,9841
1 175 29,2000 54,0000 6,0000 2,0000 135,6000 4,8000 50,2083
1 176 25,8000 56,0000 5,0000 1,0000 141,4000 4,8000 62,9916
1 177 23,0000 78,0000 0,8000 1,0000 134,0000 3,4000 53,9277
1 178 23,0000 81,0000 8,2000 1,0000 145,0000 4,8000 70,8873
1 179 22,0000 69,6000 5,0000 3,0000 142,0000 4,0000 46,2910
1 180 28,0000 36,4000 1,0000 1,0000 141,0000 4,8000 62,9963
1 181 26,4000 45,0000 4,0000 0,5000 139,4000 4,8000 62,7484
